code,market_symbol,name,rank,rank_change,his_rank_change,his_rank_change_rank,calc_time,market_all_count,rank_status,collected_at,industry_boards,primary_industry,exchange_industry,concept_boards,primary_concept,concept_count,is_tech,board_l1,board_l2,board_l3,board_path,all_tech_l2,all_tech_l3,tech_source_boards,classification_reason,classified_at,close,ret_1d,ret_5d,ret_20d,ma20_bias,volume_ratio_20,volatility_20,qlib_mom_5_rank,qlib_mom_20_rank,qlib_ma20_bias_rank,qlib_volume_rank,qlib_volatility_rank,qlib_factor_score,lumen_score,lumen_rating,lumen_signal_count,sector_ret_5d,sector_ret_20d,sector_trend_score,popularity_score,lumen_score_norm,combined_score,top_signals
002384,SZ002384,东山精密,25,0.0,-15.0,2511.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,光伏概念;华为概念;小米概念;特斯拉;绿色照明,光伏概念,5,True,科技,PCB与电子制造,PCB,科技>PCB与电子制造>PCB,PCB与电子制造;光通信与高速互联;AI算力与数据中心;AI终端与消费电子;机器人与智能汽车;电子制造与通信设备,PCB;光模块/CPO;算力基础设施;AI终端;机器人;消费电子;其他电子通信,共封装光学(CPO);PCB概念;光纤概念;数据中心(AIDC);AI手机;人形机器人;消费电子概念;苹果概念;industry_fallback,ths,2026-07-11T18:23:53,242.3,-0.07278432573090454,0.04112061186782978,0.1483956585620172,-0.02491634522710029,1.3805016981878409,0.0598592586141213,69.33333333333334,59.333333333333336,38.0,62.0,30.0,57.0,,no_data,0,-0.10116333404371569,0.07356591926161071,18.75,99.56600361663652,50.0,65.39,Eastmoney:hot_rank_score(99.6) | qlib:qlib_factor_score(57.0) | qlib:volume_ratio_20d(12.0) | qlib:momentum_20d(9.3) | Eastmoney:rank_change(0.0)
300324,SZ300324,旋极信息,1200,0.0,545.0,1075.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,软件和信息技术服务业,软件和信息技术服务业,I 信息技术,业绩预降;信息安全;光伏;军工航天;军民融合;国防军工;大飞机;海南自贸;物联网;网络游戏;重组概念,业绩预降,11,True,科技,软件AI与信创,信创与数据要素,科技>软件AI与信创>信创与数据要素,软件AI与信创,信创与数据要素;软件信息服务,华为鲲鹏;industry_fallback,ths,2026-07-11T18:23:53,3.98,0.039164490861618884,0.044619422572178546,0.047368421052631726,0.02432119418350287,1.5369681158081892,0.03099750203842291,71.33333333333334,39.33333333333333,55.333333333333336,66.66666666666666,93.33333333333333,58.93,,no_data,0,0.04108887114031945,0.13422623107201304,70.75,78.31826401446655,50.0,65.29,Eastmoney:hot_rank_score(78.3) | qlib:qlib_factor_score(58.9) | qlib:volume_ratio_20d(16.7) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-10.7)
000547,SZ000547,航天发展,16,0.0,356.0,1380.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,军工航天;军民融合;国防军工;海峡西岸;涉矿概念;金融参股,军工航天,6,True,科技,软件AI与信创,信创与数据要素,科技>软件AI与信创>信创与数据要素,软件AI与信创;电子制造与通信设备,信创与数据要素;其他电子通信,华为欧拉;industry_fallback,ths,2026-07-11T18:23:53,18.17,0.09987893462469755,-0.06291903042805569,-0.03196590303676072,-0.031243335465984123,1.187778762007132,0.04849474200008074,29.333333333333332,24.666666666666668,35.333333333333336,46.0,68.66666666666667,33.6,,no_data,0,0.04108887114031945,0.13422623107201304,70.75,99.72875226039784,50.0,65.18,Eastmoney:hot_rank_score(99.7) | qlib:qlib_factor_score(33.6) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-4.0) | qlib:momentum_20d(-25.3)
603155,SH603155,新亚强,148,0.0,534.0,1095.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业,化学原料和化学制品制造业,,,,0,False,化学原料和化学制品制造业,,,化学原料和化学制品制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53,28.28,0.09996110462854912,0.05208333333333348,0.12579617834394896,0.11137310382771348,0.4637915630685469,0.06951045533586675,73.33333333333333,53.333333333333336,80.0,0.6666666666666667,13.333333333333334,54.77,,no_data,0,-0.04906104444720405,0.05553202479626451,27.25,97.34177215189874,50.0,65.04,Eastmoney:hot_rank_score(97.3) | qlib:qlib_factor_score(54.8) | qlib:momentum_20d(3.3) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-49.3)
600602,SH600602,云赛智联,520,0.0,-268.0,3651.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,软件和信息技术服务业,软件和信息技术服务业,,上海本地;军工航天;含B股;国防军工;物联网;食品安全,上海本地,6,True,科技,软件AI与信创,软件信息服务,科技>软件AI与信创>软件信息服务,软件AI与信创,软件信息服务,industry_fallback,industry_fallback,2026-07-11T18:23:53,17.17,0.005269320843091618,0.07245471580262342,0.029994001199760145,0.022571615746530993,2.0522343866297517,0.03877140966393167,78.0,34.0,54.0,88.0,86.66666666666667,61.93,,no_data,0,-0.007837376160703902,-0.07937267502923695,27.500000000000004,90.61482820976492,50.0,64.87,Eastmoney:hot_rank_score(90.6) | qlib:qlib_factor_score(61.9) | qlib:volume_ratio_20d(38.0) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-16.0)
000100,SZ000100,TCL科技,77,0.0,-42.0,2665.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,业绩预升;光伏;参股金融;循环经济;涉矿概念;股权激励;节能环保;融资融券,业绩预升,8,True,科技,电子制造与通信设备,其他电子通信,科技>电子制造与通信设备>其他电子通信,电子制造与通信设备,其他电子通信,industry_fallback,industry_fallback,2026-07-11T18:23:53,5.12,-0.04477611940298509,-0.09380530973451329,0.1352549889135255,-0.016708277318993603,0.8183506699020126,0.05228295465398063,21.333333333333336,54.666666666666664,40.666666666666664,10.666666666666668,54.0,35.23,,no_data,0,0.019882560202737487,0.1584340178480348,67.25,98.625678119349,50.0,64.83,Eastmoney:hot_rank_score(98.6) | qlib:qlib_factor_score(35.2) | qlib:momentum_20d(4.7) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-39.3)
001309,SZ001309,德明利,111,0.0,-21.0,2547.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,专精特新,专精特新,1,True,科技,AI终端与消费电子,AI终端,科技>AI终端与消费电子>AI终端,AI终端与消费电子;电子制造与通信设备,AI终端;其他电子通信,AI PC;industry_fallback,ths,2026-07-11T18:23:53,799.98,-0.07030959464484943,-0.09290063611933186,0.2650905353048154,-0.015478298753195174,0.9187473282397314,0.05933321307497909,22.666666666666664,74.66666666666667,42.0,18.0,31.333333333333336,41.87,,no_data,0,-0.067229788702729,0.2412597783215642,53.0,98.01084990958408,50.0,64.75,Eastmoney:hot_rank_score(98.0) | qlib:qlib_factor_score(41.9) | qlib:momentum_20d(24.7) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-32.0)
000158,SZ000158,常山北明,461,0.0,319.0,1465.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,软件和信息技术服务业,软件和信息技术服务业,I 信息技术,参股金融;金融参股,参股金融,2,True,科技,软件AI与信创,AI应用,科技>软件AI与信创>AI应用,软件AI与信创,AI应用;信创与数据要素;软件信息服务,智谱AI;华为盘古;industry_fallback,ths,2026-07-11T18:23:53,13.38,0.03081664098613257,0.03801396431342119,-0.10321715817694366,-0.020892027368189847,1.6705542948690137,0.024802020660617145,66.66666666666666,8.0,39.33333333333333,74.0,96.66666666666667,46.2,,no_data,0,0.021061808119034353,0.1053364865753641,58.5,91.68173598553345,50.0,64.55,Eastmoney:hot_rank_score(91.7) | qlib:qlib_factor_score(46.2) | qlib:volume_ratio_20d(24.0) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-42.0)
002065,SZ002065,东华软件,972,1.0,401.0,1290.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,软件和信息技术服务业,软件和信息技术服务业,I 信息技术,军工航天;军民融合;国产软件;国防军工;基金重仓;海南自贸;股权激励,军工航天,7,True,科技,软件AI与信创,信创与数据要素,科技>软件AI与信创>信创与数据要素,软件AI与信创,信创与数据要素;软件信息服务,华为欧拉;industry_fallback,ths,2026-07-11T18:23:53,7.16,0.019943019943019946,0.011299435028248705,0.03918722786647333,0.0005589714924538747,1.4213374382731956,0.02066872319491894,52.666666666666664,38.666666666666664,48.0,63.33333333333333,98.66666666666667,51.43,,no_data,0,0.04108887114031945,0.13422623107201304,70.75,82.44122965641954,50.0,64.48,Eastmoney:hot_rank_score(82.4) | qlib:qlib_factor_score(51.4) | qlib:volume_ratio_20d(13.3) | Eastmoney:rank_change(1.0) | qlib:momentum_20d(-11.3)
300394,SZ300394,天孚通信,82,0.0,-45.0,2680.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,专精特新,专精特新,1,True,科技,光通信与高速互联,光模块/CPO,科技>光通信与高速互联>光模块/CPO,光通信与高速互联;AI算力与数据中心;电子制造与通信设备,光模块/CPO;算力基础设施;其他电子通信,人工锚点:天孚通信;光纤概念;英伟达概念;industry_fallback,manual,2026-07-11T18:23:53,271.12,-0.0013996316758747573,0.08404638144742105,-0.07782312925170065,-0.07343454969541097,1.251308420549994,0.05857025508387803,80.0,11.333333333333332,22.666666666666664,52.0,33.33333333333333,41.4,,no_data,0,0.013540320649512605,0.08498111618704529,48.5,98.53526220614827,50.0,64.21,Eastmoney:hot_rank_score(98.5) | qlib:qlib_factor_score(41.4) | qlib:volume_ratio_20d(2.0) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-38.7)
002439,SZ002439,启明星辰,1118,0.0,-242.0,3560.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,软件和信息技术服务业,软件和信息技术服务业,I 信息技术,信息安全;军工航天;军民融合;国防军工,信息安全,4,True,科技,软件AI与信创,信创与数据要素,科技>软件AI与信创>信创与数据要素,软件AI与信创,信创与数据要素;软件信息服务,华为欧拉;industry_fallback,ths,2026-07-11T18:23:53,13.38,-0.0037230081906179935,0.03240740740740744,0.03801396431342119,0.03133310209272744,1.1478197555939011,0.024560733497915408,64.66666666666666,37.333333333333336,60.0,40.666666666666664,97.33333333333334,53.57,,no_data,0,0.04108887114031945,0.13422623107201304,70.75,79.80108499095842,50.0,64.2,Eastmoney:hot_rank_score(79.8) | qlib:qlib_factor_score(53.6) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-9.3) | qlib:momentum_20d(-12.7)
301308,SZ301308,江波龙,76,0.0,-34.0,2617.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,专精特新,专精特新,1,True,科技,AI终端与消费电子,AI终端,科技>AI终端与消费电子>AI终端,AI终端与消费电子;软件AI与信创;机器人与智能汽车;电子制造与通信设备,AI终端;信创与数据要素;智能汽车;其他电子通信,AI PC;AI手机;华为鲲鹏;小米汽车;industry_fallback,ths,2026-07-11T18:23:53,587.6,-0.05225806451612902,-0.04922170803533865,0.14141414141414166,-0.048024845968281604,0.8937630422582858,0.057524626252973485,37.333333333333336,56.00000000000001,30.0,16.0,38.666666666666664,38.33,,no_data,0,-0.067229788702729,0.2412597783215642,53.0,98.64376130198916,50.0,63.91,Eastmoney:hot_rank_score(98.6) | qlib:qlib_factor_score(38.3) | qlib:momentum_20d(6.0) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-34.0)
000818,SZ000818,航锦科技,614,0.0,0.0,2431.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业;金属制品、机械和设备修理业,化学原料和化学制品制造业,C 制造业,参股金融;国防军工;振兴沈阳;聚氨酯;股权激励,参股金融,5,True,科技,光通信与高速互联,铜缆高速连接,科技>光通信与高速互联>铜缆高速连接,光通信与高速互联,铜缆高速连接,铜缆高速连接,ths,2026-07-11T18:23:53,14.23,0.014978601997146956,-0.02400548696844995,0.14665592264302973,0.031196782492119324,1.1557544087902376,0.05260243076138874,44.666666666666664,56.666666666666664,59.333333333333336,42.66666666666667,53.333333333333336,51.33,,no_data,0,-0.030512011677835793,0.13132519705344103,47.75,88.91500904159132,50.0,63.73,Eastmoney:hot_rank_score(88.9) | qlib:qlib_factor_score(51.3) | qlib:momentum_20d(6.7) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-7.3)
300666,SZ300666,江丰电子,211,-1.0,-130.0,3097.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,光伏概念,光伏概念,1,True,科技,半导体与先进封装,半导体设备材料,科技>半导体与先进封装>半导体设备材料,半导体与先进封装;电子制造与通信设备,半导体设备材料;芯片/半导体;其他电子通信,光刻机;第三代半导体;industry_fallback,ths,2026-07-11T18:23:53,340.44,-0.06595697980684812,0.02483518468346424,0.16429548563611496,0.03395963961446702,0.8622199259131049,0.0605204718232287,60.0,65.33333333333333,61.33333333333333,14.666666666666666,27.333333333333332,53.43,,no_data,0,-0.0608317393354314,-0.00669294776579199,22.25,96.20253164556962,50.0,63.59,Eastmoney:hot_rank_score(96.2) | qlib:qlib_factor_score(53.4) | qlib:momentum_20d(15.3) | Eastmoney:rank_change(-1.0) | qlib:volume_ratio_20d(-35.3)
002463,SZ002463,沪电股份,129,0.0,-40.0,2650.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,汽车电子,汽车电子,1,True,科技,电子制造与通信设备,其他电子通信,科技>电子制造与通信设备>其他电子通信,电子制造与通信设备,其他电子通信,industry_fallback,industry_fallback,2026-07-11T18:23:53,129.44,-0.057246904588492464,-0.043664573328407785,0.019935387282326023,-0.06932935487929814,0.9165255068516611,0.054057867751925504,39.33333333333333,31.333333333333336,25.333333333333336,17.333333333333336,48.66666666666667,31.3,,no_data,0,0.019882560202737487,0.1584340178480348,67.25,97.68535262206149,50.0,63.32,Eastmoney:hot_rank_score(97.7) | qlib:qlib_factor_score(31.3) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-18.7) | qlib:volume_ratio_20d(-32.7)
300308,SZ300308,中际旭创,15,0.0,25.0,2313.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,黄河三角,黄河三角,1,True,科技,光通信与高速互联,光模块/CPO,科技>光通信与高速互联>光模块/CPO,光通信与高速互联;AI算力与数据中心;机器人与智能汽车;电子制造与通信设备,光模块/CPO;液冷温控;算力基础设施;智能汽车;其他电子通信,共封装光学(CPO);液冷服务器;数据中心(AIDC);无人驾驶;汽车电子;industry_fallback,ths,2026-07-11T18:23:53,1093.98,-0.08445895053979413,-0.019731182795698854,-0.026708185053380795,-0.10615648021844826,1.3558202987996748,0.04517677552006734,46.0,25.333333333333336,13.333333333333334,59.333333333333336,76.0,36.77,,no_data,0,0.013540320649512605,0.08498111618704529,48.5,99.74683544303798,50.0,63.25,Eastmoney:hot_rank_score(99.7) | qlib:qlib_factor_score(36.8) | qlib:volume_ratio_20d(9.3) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-24.7)
002131,SZ002131,利欧股份,29,0.0,246.0,1625.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,互联网和相关服务,互联网和相关服务,L 商务服务,水利建设;重组概念;金融改革,水利建设,3,True,科技,软件AI与信创,软件信息服务,科技>软件AI与信创>软件信息服务,软件AI与信创,软件信息服务,industry_fallback,industry_fallback,2026-07-11T18:23:53,4.61,0.05977011494252893,0.019911504424778848,-0.1235741444866919,-0.05163546595350743,2.3881948777945397,0.02768733082584972,57.333333333333336,7.333333333333333,29.333333333333332,96.66666666666667,96.0,44.57,,no_data,0,-0.007837376160703902,-0.07937267502923695,27.500000000000004,99.49367088607595,50.0,62.77,Eastmoney:hot_rank_score(99.5) | qlib:volume_ratio_20d(46.7) | qlib:qlib_factor_score(44.6) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-42.7)
688525,SH688525,佰维存储,176,0.0,-44.0,2671.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,,,,0,True,科技,半导体与先进封装,先进封装,科技>半导体与先进封装>先进封装,半导体与先进封装;AI终端与消费电子;软件AI与信创;机器人与智能汽车;电子制造与通信设备,先进封装;芯片/半导体;AI终端;信创与数据要素;智能汽车;其他电子通信,先进封装;存储芯片;AI PC;AI手机;AI眼镜;信创;汽车芯片;industry_fallback,ths,2026-07-11T18:23:53,388.5,-0.07252673796791442,-0.0920988058236546,0.19881507081803318,-0.06980196478895151,0.8508544775448593,0.06429721612960157,23.333333333333332,70.0,24.666666666666668,12.666666666666668,19.333333333333332,35.8,,no_data,0,-0.04471248386984017,0.23879025143643617,54.25,96.83544303797468,50.0,62.68,Eastmoney:hot_rank_score(96.8) | qlib:qlib_factor_score(35.8) | qlib:momentum_20d(20.0) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-37.3)
002129,SZ002129,TCL中环,128,0.0,-40.0,2649.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业,电气机械和器材制造业,C 制造业,BC电池;HIT电池;业绩预升;光伏;光伏概念;新能源;社保重仓,BC电池,7,False,电气机械和器材制造业,,,电气机械和器材制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53,10.66,-0.03354487760652758,0.027965284474445573,0.052319842053306864,0.000375375375375242,0.9785403848947282,0.05100264276687955,62.66666666666667,40.666666666666664,47.333333333333336,22.666666666666664,59.333333333333336,46.83,,no_data,0,-0.03643629871431797,-0.013670572097241207,26.25,97.70343580470163,50.0,62.66,Eastmoney:hot_rank_score(97.7) | qlib:qlib_factor_score(46.8) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-9.3) | qlib:volume_ratio_20d(-27.3)
601138,SH601138,工业富联,38,0.0,-24.0,2570.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,,,,0,True,科技,AI算力与数据中心,算力服务器,科技>AI算力与数据中心>算力服务器,AI算力与数据中心;光通信与高速互联;软件AI与信创;机器人与智能汽车;AI终端与消费电子;电子制造与通信设备,算力服务器;光模块/CPO;液冷温控;算力基础设施;AI应用;机器人;消费电子;其他电子通信,人工锚点:工业富联;共封装光学(CPO);液冷服务器;数据中心(AIDC);英伟达概念;算力租赁;东数西算(算力);人工智能;机器人概念;苹果概念;industry_fallback,manual,2026-07-11T18:23:53,66.27,-0.04688623615705456,0.023949320148331177,-0.046749136939010394,-0.06252652426085725,1.0635658684117715,0.044124375333489604,59.333333333333336,18.666666666666668,27.333333333333332,32.666666666666664,77.33333333333333,37.63,,no_data,0,0.023949320148331177,-0.046749136939010394,41.5,99.33092224231464,50.0,62.45,Eastmoney:hot_rank_score(99.3) | qlib:qlib_factor_score(37.6) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-17.3) | qlib:momentum_20d(-31.3)
002044,SZ002044,美年健康,342,0.0,821.0,723.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,农副食品加工业;卫生,农副食品加工业,Q 卫生,卫星导航;沿海发展;重组概念,卫星导航,3,True,科技,软件AI与信创,AI应用,科技>软件AI与信创>AI应用,软件AI与信创;AI终端与消费电子,AI应用;信创与数据要素;消费电子,AI应用;人工智能;AI智能体;数据要素;华为概念,ths,2026-07-11T18:23:53,4.64,0.04977375565610864,-0.056910569105691144,-0.04526748971193428,-0.0768006366892161,1.6895259404528502,0.034852363280512576,34.0,20.0,22.0,76.0,90.0,36.5,,no_data,0,0.021061808119034353,0.1053364865753641,58.5,93.83363471971067,50.0,62.4,Eastmoney:hot_rank_score(93.8) | qlib:qlib_factor_score(36.5) | qlib:volume_ratio_20d(26.0) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-30.0)
600986,SH600986,浙文互联,163,0.0,988.0,578.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,互联网和相关服务,互联网和相关服务,,重组概念;黄河三角,重组概念,2,True,科技,软件AI与信创,软件信息服务,科技>软件AI与信创>软件信息服务,软件AI与信创,软件信息服务,industry_fallback,industry_fallback,2026-07-11T18:23:53,7.0,0.06870229007633588,0.023391812865497075,-0.08972691807542266,-0.039121482498284066,2.4028333486351476,0.028390403715155034,57.99999999999999,9.333333333333334,32.666666666666664,97.33333333333334,95.33333333333334,46.1,,no_data,0,-0.007837376160703902,-0.07937267502923695,27.500000000000004,97.07052441229656,50.0,62.38,Eastmoney:hot_rank_score(97.1) | qlib:volume_ratio_20d(47.3) | qlib:qlib_factor_score(46.1) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-40.7)
300502,SZ300502,新易盛,74,0.0,-20.0,2537.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,,,0,True,科技,光通信与高速互联,光模块/CPO,科技>光通信与高速互联>光模块/CPO,光通信与高速互联;电子制造与通信设备,光模块/CPO;其他电子通信,共封装光学(CPO);industry_fallback,ths,2026-07-11T18:23:53,523.05,-0.04115490375802022,-0.005608365019011519,-0.005608365019011519,-0.0463966628896888,0.9963248098502577,0.05566850720268053,49.333333333333336,27.333333333333332,30.666666666666664,24.666666666666668,44.666666666666664,35.07,,no_data,0,0.013540320649512605,0.08498111618704529,48.5,98.67992766726944,50.0,62.36,Eastmoney:hot_rank_score(98.7) | qlib:qlib_factor_score(35.1) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-22.7) | qlib:volume_ratio_20d(-25.3)
301526,SZ301526,国际复材,166,1.0,29.0,2292.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,非金属矿物制品业,非金属矿物制品业,C 制造业,,,0,True,科技,AI终端与消费电子,AI终端,科技>AI终端与消费电子>AI终端,AI终端与消费电子,AI终端,华为手机,ths,2026-07-11T18:23:53,37.77,-0.02779922779922772,-0.19621195999148755,0.42851739788199694,-0.09562177499491176,1.0153107858048138,0.08708028752813093,4.0,87.33333333333333,17.333333333333336,25.333333333333336,1.3333333333333335,34.73,,no_data,0,-0.067229788702729,0.2412597783215642,53.0,97.01627486437613,50.0,62.26,Eastmoney:hot_rank_score(97.0) | qlib:momentum_20d(37.3) | qlib:qlib_factor_score(34.7) | Eastmoney:rank_change(1.0) | qlib:volume_ratio_20d(-24.7)
002008,SZ002008,大族激光,143,-1.0,-20.0,2535.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,C 制造业,C 制造业,3D打印;TOPCon;光伏;光伏概念;分拆上市;股权激励;苹果概念;融资融券;钙钛矿,3D打印,9,True,科技,半导体与先进封装,半导体设备材料,科技>半导体与先进封装>半导体设备材料,半导体与先进封装,半导体设备材料,光刻机,ths,2026-07-11T18:23:53,130.3,-0.004583651642475095,0.005091021289725495,0.07286949361877326,-0.041340798563850534,1.4724857463845156,0.05180799681084382,51.33333333333333,44.0,32.0,64.66666666666666,56.00000000000001,47.5,,no_data,0,-0.0608317393354314,-0.00669294776579199,22.25,97.43218806509945,50.0,62.24,Eastmoney:hot_rank_score(97.4) | qlib:qlib_factor_score(47.5) | qlib:volume_ratio_20d(14.7) | Eastmoney:rank_change(-1.0) | qlib:momentum_20d(-6.0)
000625,SZ000625,长安汽车,460,-1.0,125.0,1943.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,汽车制造业,汽车制造业,C 制造业,业绩预升;军工航天;华为汽车;含B股;国防军工;基金重仓;成渝特区;氢燃料;融资融券;金融参股,业绩预升,10,True,科技,机器人与智能汽车,智能汽车,科技>机器人与智能汽车>智能汽车,机器人与智能汽车,智能汽车,华为汽车,ths,2026-07-11T18:23:53,7.11,0.02449567723342949,-0.017955801104972413,-0.04435483870967738,-0.01509904418894592,1.0771676275495525,0.019886297543871587,47.333333333333336,20.666666666666668,42.66666666666667,34.66666666666667,99.33333333333333,39.1,,no_data,0,-0.02529154192660943,0.15592534471617414,55.5,91.6998191681736,50.0,62.04,Eastmoney:hot_rank_score(91.7) | qlib:qlib_factor_score(39.1) | Eastmoney:rank_change(-1.0) | qlib:volume_ratio_20d(-15.3) | qlib:momentum_20d(-29.3)
600703,SH600703,三安光电,81,0.0,-37.0,2633.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,,信托重仓;光伏概念;基金重仓;绿色照明;融资融券,信托重仓,5,True,科技,AI终端与消费电子,AI终端,科技>AI终端与消费电子>AI终端,AI终端与消费电子;机器人与智能汽车;电子制造与通信设备,AI终端;消费电子;智能汽车;其他电子通信,AI眼镜;苹果概念;华为汽车;汽车芯片;industry_fallback,ths,2026-07-11T18:23:53,16.94,-0.04831460674157295,-0.07076247942951175,0.11009174311926606,-0.08681706692541968,0.8584811831969034,0.061157146995100164,28.666666666666668,50.66666666666667,18.666666666666668,14.000000000000002,25.333333333333336,30.9,,no_data,0,-0.067229788702729,0.2412597783215642,53.0,98.55334538878843,50.0,61.65,Eastmoney:hot_rank_score(98.6) | qlib:qlib_factor_score(30.9) | qlib:momentum_20d(0.7) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-36.0)
000970,SZ000970,中科三环,272,0.0,146.0,1888.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,业绩预降;低碳经济;特斯拉;融资融券;风电;风能;风能概念,业绩预降,7,True,科技,AI终端与消费电子,消费电子,科技>AI终端与消费电子>消费电子,AI终端与消费电子;电子制造与通信设备,消费电子;其他电子通信,苹果概念;industry_fallback,ths,2026-07-11T18:23:53,15.52,0.03191489361702127,-0.058252427184466105,0.10620099786172488,0.03684403914887935,1.0775790916483685,0.05138077694012624,32.666666666666664,49.333333333333336,62.66666666666667,35.333333333333336,57.333333333333336,45.3,,no_data,0,-0.07228215579986297,0.08944069203902316,28.75,95.0994575045208,50.0,61.61,Eastmoney:hot_rank_score(95.1) | qlib:qlib_factor_score(45.3) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-0.7) | qlib:volume_ratio_20d(-14.7)
