code,market_symbol,name,rank,rank_change,his_rank_change,his_rank_change_rank,calc_time,market_all_count,rank_status,collected_at,industry_boards,primary_industry,exchange_industry,concept_boards,primary_concept,concept_count,is_tech,board_l1,board_l2,board_l3,board_path,all_tech_l2,all_tech_l3,tech_source_boards,classification_reason,classified_at
601958,SH601958,金钼股份,499,0.0,-246.0,3576.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,有色金属矿采选业;石油和天然气开采业,有色金属矿采选业,,业绩预降;低碳经济;社保重仓;稀缺资源;融资融券;陕甘宁,业绩预降,6,False,有色金属矿采选业,,,有色金属矿采选业,,,,non_tech_primary_industry,2026-07-11T18:23:53
300570,SZ300570,太辰光,500,0.0,-120.0,3049.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,,,0,True,科技,光通信与高速互联,光模块/CPO,科技>光通信与高速互联>光模块/CPO,光通信与高速互联;电子制造与通信设备,光模块/CPO;铜缆高速连接;其他电子通信,光纤概念;铜缆高速连接;industry_fallback,ths,2026-07-11T18:23:53
300122,SZ300122,智飞生物,501,0.0,1245.0,394.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,医药制造业,医药制造业,C 制造业,信托重仓;创新药;券商重仓;成渝特区;抗癌;本月解禁;生物疫苗;股权激励,信托重仓,8,False,医药制造业,,,医药制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
301666,SZ301666,大普微-UW,503,0.0,-286.0,3733.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,,,0,True,科技,电子制造与通信设备,其他电子通信,科技>电子制造与通信设备>其他电子通信,电子制造与通信设备,其他电子通信,industry_fallback,industry_fallback,2026-07-11T18:23:53
300911,SZ300911,亿田智能,505,0.0,903.0,644.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
002971,SZ002971,和远气体,506,0.0,50.0,2206.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业,化学原料和化学制品制造业,C 制造业,,,0,True,科技,半导体与先进封装,芯片/半导体,科技>半导体与先进封装>芯片/半导体,半导体与先进封装,芯片/半导体,芯片概念,ths,2026-07-11T18:23:53
603399,SH603399,永杉锂业,506,-2.0,-102.0,2955.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,有色金属冶炼和压延加工业,有色金属冶炼和压延加工业,,百度概念;稀缺资源;锂矿,百度概念,3,False,有色金属冶炼和压延加工业,,,有色金属冶炼和压延加工业,,,,non_tech_primary_industry,2026-07-11T18:23:53
301588,SZ301588,美新科技,507,0.0,1633.0,238.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
002141,SZ002141,贤丰控股,508,0.0,-160.0,3241.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,医药制造业,医药制造业,C 制造业,盐湖提锂,盐湖提锂,1,True,科技,PCB与电子制造,PCB,科技>PCB与电子制造>PCB,PCB与电子制造,PCB,PCB概念,ths,2026-07-11T18:23:53
688548,SH688548,广钢气体,509,0.0,-162.0,3251.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,,,,0,True,科技,电子制造与通信设备,其他电子通信,科技>电子制造与通信设备>其他电子通信,电子制造与通信设备,其他电子通信,industry_fallback,industry_fallback,2026-07-11T18:23:53
000960,SZ000960,锡业股份,510,0.0,-160.0,3240.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,有色金属冶炼和压延加工业,有色金属冶炼和压延加工业,C 制造业,保险重仓;信托重仓;稀缺资源;融资融券;重组概念,保险重仓,5,False,有色金属冶炼和压延加工业,,,有色金属冶炼和压延加工业,,,,non_tech_primary_industry,2026-07-11T18:23:53
600855,SH600855,航天长峰,511,0.0,1751.0,197.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
300164,SZ300164,通源石油,512,0.0,-352.0,3941.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,开采辅助活动,开采辅助活动,B 采矿业,陕甘宁;页岩气,陕甘宁,2,False,开采辅助活动,,,开采辅助活动,,,,non_tech_primary_industry,2026-07-11T18:23:53
300857,SZ300857,协创数据,513,0.0,-182.0,3325.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,,,0,True,科技,AI算力与数据中心,算力基础设施,科技>AI算力与数据中心>算力基础设施,AI算力与数据中心;半导体与先进封装;AI终端与消费电子;软件AI与信创;电子制造与通信设备,算力基础设施;芯片/半导体;AI终端;AI应用;其他电子通信,英伟达概念;算力租赁;存储芯片;AI眼镜;AI视频;AI应用;AI智能体;industry_fallback,ths,2026-07-11T18:23:53
301367,SZ301367,瑞迈特,514,0.0,2948.0,33.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
600309,SH600309,万华化学,515,0.0,-61.0,2772.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业;金属制品、机械和设备修理业,化学原料和化学制品制造业,,低碳经济;保险重仓;基金重仓;建筑节能;聚氨酯;融资融券;黄河三角,低碳经济,7,False,化学原料和化学制品制造业,,,化学原料和化学制品制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
600141,SH600141,兴发集团,517,0.0,-60.0,2765.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业;金属制品、机械和设备修理业,化学原料和化学制品制造业,,出口退税;参股金融;稀缺资源;草甘膦;融资融券;金融参股;锂矿,出口退税,7,True,科技,光通信与高速互联,光模块/CPO,科技>光通信与高速互联>光模块/CPO,光通信与高速互联,光模块/CPO,光纤概念,ths,2026-07-11T18:23:53
603688,SH603688,石英股份,517,0.0,-440.0,4189.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,非金属矿物制品业,非金属矿物制品业,,光伏;光伏概念,光伏,2,True,科技,光通信与高速互联,光模块/CPO,科技>光通信与高速互联>光模块/CPO,光通信与高速互联,光模块/CPO,光纤概念,ths,2026-07-11T18:23:53
603882,SH603882,金域医学,518,0.0,2875.0,34.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
603931,SH603931,格林达,519,0.0,289.0,1523.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业,化学原料和化学制品制造业,,,,0,False,化学原料和化学制品制造业,,,化学原料和化学制品制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
600602,SH600602,云赛智联,520,0.0,-268.0,3651.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,软件和信息技术服务业,软件和信息技术服务业,,上海本地;军工航天;含B股;国防军工;物联网;食品安全,上海本地,6,True,科技,软件AI与信创,软件信息服务,科技>软件AI与信创>软件信息服务,软件AI与信创,软件信息服务,industry_fallback,industry_fallback,2026-07-11T18:23:53
603222,SH603222,济民健康,521,0.0,-413.0,4116.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
600170,SH600170,上海建工,522,0.0,211.0,1698.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,土木工程建筑业,土木工程建筑业,,上海本地;上海自贸;参股金融;国企改革;碳中和;融资融券;迪士尼;金融参股,上海本地,8,False,土木工程建筑业,,,土木工程建筑业,,,,non_tech_primary_industry,2026-07-11T18:23:53
600770,SH600770,综艺股份,523,0.0,-427.0,4158.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,综合,综合,,5G概念;光伏;光伏概念;分拆上市;博彩概念;参股金融;安防服务;整体上市;沿海发展;物联网;网络游戏;融资融券;超导概念,5G概念,13,False,综合,,,综合,,,,non_tech_primary_industry,2026-07-11T18:23:53
002292,SZ002292,奥飞娱乐,524,1.0,-158.0,3231.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,文教、工美、体育和娱乐用品制造业;铁路、船舶、航空航天和其他运输设备制造业,文教、工美、体育和娱乐用品制造业,C 制造业,婴童概念;文化振兴;网络游戏,婴童概念,3,False,文教、工美、体育和娱乐用品制造业,,,文教、工美、体育和娱乐用品制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
000733,SZ000733,振华科技,525,1.0,50.0,2208.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,业绩预升;军工航天;参股金融;国防军工;金融参股;锂电池,业绩预升,6,True,科技,半导体与先进封装,芯片/半导体,科技>半导体与先进封装>芯片/半导体,半导体与先进封装;电子制造与通信设备,芯片/半导体;其他电子通信,第三代半导体;industry_fallback,ths,2026-07-11T18:23:53
300199,SZ300199,翰宇药业,526,1.0,41.0,2239.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,医药制造业,医药制造业,C 制造业,创新药,创新药,1,False,医药制造业,,,医药制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
603938,SH603938,三孚股份,527,4.0,-134.0,3113.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业,化学原料和化学制品制造业,,氢能源,氢能源,1,False,化学原料和化学制品制造业,,,化学原料和化学制品制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
003043,SZ003043,华亚智能,528,0.0,-173.0,3295.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,金属制品业,金属制品业,C 制造业,,,0,True,科技,半导体与先进封装,半导体设备材料,科技>半导体与先进封装>半导体设备材料,半导体与先进封装,半导体设备材料,光刻机,ths,2026-07-11T18:23:53
000823,SZ000823,超声电子,529,0.0,-180.0,3317.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,业绩预降;券商重仓;参股金融;汽车电子;苹果概念;触摸屏,业绩预降,6,True,科技,电子制造与通信设备,其他电子通信,科技>电子制造与通信设备>其他电子通信,电子制造与通信设备,其他电子通信,industry_fallback,industry_fallback,2026-07-11T18:23:53
000651,SZ000651,格力电器,530,0.0,56.0,2187.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业,电气机械和器材制造业,C 制造业,QFII重仓;国企改革;基金重仓;民营银行;融资融券,QFII重仓,5,False,电气机械和器材制造业,,,电气机械和器材制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
603726,SH603726,朗迪集团,530,-3.0,-438.0,4185.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,橡胶和塑料制品业,橡胶和塑料制品业,,,,0,False,橡胶和塑料制品业,,,橡胶和塑料制品业,,,,non_tech_primary_industry,2026-07-11T18:23:53
000004,SZ000004,国华退,531,0.0,-191.0,3368.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
301396,SZ301396,宏景科技,534,0.0,-323.0,3854.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,软件和信息技术服务业,软件和信息技术服务业,I 信息技术,,,0,True,科技,AI算力与数据中心,算力基础设施,科技>AI算力与数据中心>算力基础设施,AI算力与数据中心;软件AI与信创,算力基础设施;AI应用;信创与数据要素;软件信息服务,算力租赁;多模态AI;信创;数据要素;industry_fallback,ths,2026-07-11T18:23:53
600367,SH600367,红星发展,535,0.0,-140.0,3147.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业;金属制品、机械和设备修理业,化学原料和化学制品制造业,,出口退税;稀缺资源;锂电池;锂矿,出口退税,4,False,化学原料和化学制品制造业,,,化学原料和化学制品制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
300725,SZ300725,药石科技,536,0.0,1058.0,525.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,研究和试验发展,研究和试验发展,M 科研服务,CRO概念;CXO概念;创新药,CRO概念,3,False,研究和试验发展,,,研究和试验发展,,,,non_tech_primary_industry,2026-07-11T18:23:53
603799,SH603799,华友钴业,537,1.0,-41.0,2657.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,有色金属冶炼和压延加工业;石油和天然气开采业,有色金属冶炼和压延加工业,,盐湖提锂;稀缺资源;锂矿,盐湖提锂,3,False,有色金属冶炼和压延加工业,,,有色金属冶炼和压延加工业,,,,non_tech_primary_industry,2026-07-11T18:23:53
688385,SH688385,复旦微电,538,-1.0,33.0,2278.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,,,,0,True,科技,AI算力与数据中心,算力基础设施,科技>AI算力与数据中心>算力基础设施,AI算力与数据中心;半导体与先进封装;电子制造与通信设备,算力基础设施;芯片/半导体;其他电子通信,英伟达概念;MCU芯片;industry_fallback,ths,2026-07-11T18:23:53
300364,SZ300364,中文在线,539,-1.0,-231.0,3524.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,新闻和出版业,新闻和出版业,R 文化传播,华为鸿蒙,华为鸿蒙,1,True,科技,软件AI与信创,AI应用,科技>软件AI与信创>AI应用,软件AI与信创;AI终端与消费电子,AI应用;信创与数据要素;消费电子,AI语料;多模态AI;AI视频;AI应用;人工智能;AI智能体;智谱AI;数据要素;华为概念,ths,2026-07-11T18:23:53
000506,SZ000506,招金黄金,541,-1.0,-101.0,2951.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,有色金属矿采选业,有色金属矿采选业,B 采矿业,业绩预升;涉矿概念;黄河三角,业绩预升,3,False,有色金属矿采选业,,,有色金属矿采选业,,,,non_tech_primary_industry,2026-07-11T18:23:53
603716,SH603716,塞力医疗,541,-1.0,1669.0,226.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
002249,SZ002249,大洋电机,542,0.0,-20.0,2542.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业,电气机械和器材制造业,C 制造业,氢能源;节能环保;重组概念,氢能源,3,False,电气机械和器材制造业,,,电气机械和器材制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
601929,SH601929,吉视传媒,543,0.0,958.0,604.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,电信、广播电视和卫星传输服务,电信、广播电视和卫星传输服务,,图们江;朝鲜改革;融资融券,图们江,3,True,科技,软件AI与信创,AI应用,科技>软件AI与信创>AI应用,软件AI与信创,AI应用,AI视频,ths,2026-07-11T18:23:53
300323,SZ300323,华灿光电,545,0.0,82.0,2081.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,业绩预降;武汉规划;绿色照明,业绩预降,3,True,科技,电子制造与通信设备,其他电子通信,科技>电子制造与通信设备>其他电子通信,电子制造与通信设备,其他电子通信,industry_fallback,industry_fallback,2026-07-11T18:23:53
000792,SZ000792,盐湖股份,546,1.0,32.0,2279.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业;金属制品、机械和设备修理业,化学原料和化学制品制造业,C 制造业,保险重仓;盐湖提锂;稀缺资源;融资融券;锂矿,保险重仓,5,False,化学原料和化学制品制造业,,,化学原料和化学制品制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
605111,SH605111,新洁能,546,-3.0,-108.0,2982.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,,,,0,True,科技,半导体与先进封装,先进封装,科技>半导体与先进封装>先进封装,半导体与先进封装;机器人与智能汽车;电子制造与通信设备,先进封装;芯片/半导体;智能汽车;其他电子通信,先进封装;第三代半导体;无人驾驶;汽车电子;汽车芯片;industry_fallback,ths,2026-07-11T18:23:53
300260,SZ300260,新莱应材,547,-1.0,-335.0,3891.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,通用设备制造业,通用设备制造业,C 制造业,HIT电池;业绩预降;光伏;食品安全,HIT电池,4,True,科技,AI算力与数据中心,液冷温控,科技>AI算力与数据中心>液冷温控,AI算力与数据中心;半导体与先进封装,液冷温控;算力基础设施;半导体设备材料,液冷服务器;数据中心(AIDC);光刻机,ths,2026-07-11T18:23:53
300933,SZ300933,中辰股份,548,3.0,3694.0,15.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
002326,SZ002326,永太科技,549,-1.0,-136.0,3123.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业;金属制品、机械和设备修理业,化学原料和化学制品制造业,C 制造业,参股金融;涉矿概念;电解液,参股金融,3,False,化学原料和化学制品制造业,,,化学原料和化学制品制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
600895,SH600895,张江高科,550,0.0,-149.0,3195.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,房地产业,房地产业,,上海本地;上海自贸;分拆上市;整体上市;迪士尼,上海本地,5,True,科技,半导体与先进封装,半导体设备材料,科技>半导体与先进封装>半导体设备材料,半导体与先进封装,半导体设备材料,光刻机,ths,2026-07-11T18:23:53
002067,SZ002067,景兴纸业,551,-2.0,-436.0,4182.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
688539,SH688539,高华科技,551,1.0,1832.0,176.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
300319,SZ300319,麦捷科技,552,0.0,-146.0,3179.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,军民融合;重组概念,军民融合,2,True,科技,光通信与高速互联,光模块/CPO,科技>光通信与高速互联>光模块/CPO,光通信与高速互联;AI算力与数据中心;半导体与先进封装;AI终端与消费电子;机器人与智能汽车;电子制造与通信设备,光模块/CPO;算力基础设施;芯片/半导体;AI终端;机器人;消费电子;智能汽车;其他电子通信,共封装光学(CPO);英伟达概念;东数西算(算力);芯片概念;存储芯片;AI眼镜;机器人概念;人形机器人;消费电子概念;华为概念;汽车电子;industry_fallback,ths,2026-07-11T18:23:53
688106,SH688106,金宏气体,552,4.0,-115.0,3027.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业,化学原料和化学制品制造业,,碳中和,碳中和,1,False,化学原料和化学制品制造业,,,化学原料和化学制品制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
600406,SH600406,国电南瑞,553,0.0,-171.0,3283.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,软件和信息技术服务业,软件和信息技术服务业,,充电桩;光伏;基金重仓;央企50;恒大概念;智能电网;沿海发展;融资融券,充电桩,8,True,科技,软件AI与信创,软件信息服务,科技>软件AI与信创>软件信息服务,软件AI与信创,软件信息服务,industry_fallback,industry_fallback,2026-07-11T18:23:53
301516,SZ301516,中远通,555,1.0,213.0,1695.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
002421,SZ002421,达实智能,556,-1.0,276.0,1549.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,软件和信息技术服务业,软件和信息技术服务业,I 信息技术,业绩预升;建筑节能;碳中和;股权激励;节能环保;重组概念,业绩预升,6,True,科技,软件AI与信创,软件信息服务,科技>软件AI与信创>软件信息服务,软件AI与信创,软件信息服务,industry_fallback,industry_fallback,2026-07-11T18:23:53
301071,SZ301071,力量钻石,558,4.0,-10.0,2487.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,非金属矿物制品业,非金属矿物制品业,C 制造业,,,0,True,科技,半导体与先进封装,芯片/半导体,科技>半导体与先进封装>芯片/半导体,半导体与先进封装,芯片/半导体,第三代半导体,ths,2026-07-11T18:23:53
000519,SZ000519,中兵红箭,559,-1.0,40.0,2250.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,C 制造业,C 制造业,军工航天;军民融合;准ST股;国防军工;成渝特区;重组概念,军工航天,6,False,C 制造业,,,C 制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
301696,SZ301696,三瑞智能,560,-1.0,366.0,1358.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业,电气机械和器材制造业,C 制造业,,,0,False,电气机械和器材制造业,,,电气机械和器材制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
300170,SZ300170,汉得信息,561,-1.0,544.0,1077.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,软件和信息技术服务业,软件和信息技术服务业,I 信息技术,QFII重仓;股权激励,QFII重仓,2,True,科技,AI算力与数据中心,算力基础设施,科技>AI算力与数据中心>算力基础设施,AI算力与数据中心;软件AI与信创,算力基础设施;AI应用;信创与数据要素;软件信息服务,华为昇腾;英伟达概念;多模态AI;智谱AI;网络安全;industry_fallback,ths,2026-07-11T18:23:53
002517,SZ002517,恺英网络,562,-1.0,542.0,1086.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,互联网和相关服务;农副食品加工业,互联网和相关服务,I 信息技术,业绩预降;海峡西岸,业绩预降,2,True,科技,软件AI与信创,软件信息服务,科技>软件AI与信创>软件信息服务,软件AI与信创,软件信息服务,industry_fallback,industry_fallback,2026-07-11T18:23:53
603017,SH603017,中衡设计,563,0.0,3023.0,31.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
603290,SH603290,斯达半导,564,0.0,-195.0,3379.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
600862,SH600862,中航高科,565,0.0,-6.0,2468.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,军工航天;国防军工;大飞机;机器人概念;沿海发展,军工航天,5,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
002181,SZ002181,粤 传 媒,567,0.0,661.0,917.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,商务服务业,商务服务业,L 商务服务,体育概念;博彩概念;文化振兴;网络游戏,体育概念,4,False,商务服务业,,,商务服务业,,,,non_tech_primary_industry,2026-07-11T18:23:53
000700,SZ000700,模塑科技,568,0.0,58.0,2181.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,汽车制造业,汽车制造业,C 制造业,业绩预升;民营医院,业绩预升,2,False,汽车制造业,,,汽车制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
300775,SZ300775,三角防务,569,1.0,1538.0,269.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
601669,SH601669,XD中国电,570,-1.0,255.0,1607.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,土木工程建筑业,土木工程建筑业,,保险重仓;光伏;光伏概念;券商重仓;水利建设;碳中和;社保重仓;融资融券;资产注入;重组概念;风电,保险重仓,11,False,土木工程建筑业,,,土木工程建筑业,,,,non_tech_primary_industry,2026-07-11T18:23:53
600271,SH600271,航天信息,571,0.0,1647.0,234.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
002584,SZ002584,西陇科学,572,0.0,-136.0,3125.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业;金属制品、机械和设备修理业,化学原料和化学制品制造业,C 制造业,基因概念,基因概念,1,True,科技,PCB与电子制造,PCB,科技>PCB与电子制造>PCB,PCB与电子制造;半导体与先进封装,PCB;半导体设备材料,PCB概念;光刻胶,ths,2026-07-11T18:23:53
300765,SZ300765,石药创新,573,0.0,-22.0,2556.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
002171,SZ002171,楚江新材,574,0.0,-31.0,2602.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,有色金属冶炼和压延加工业,有色金属冶炼和压延加工业,C 制造业,3D打印;军民融合;大飞机;整体上市;民营银行;皖江区域;资产注入;锂电池,3D打印,8,False,有色金属冶炼和压延加工业,,,有色金属冶炼和压延加工业,,,,non_tech_primary_industry,2026-07-11T18:23:53
603712,SH603712,七一二,574,0.0,2258.0,95.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
600592,SH600592,龙溪股份,576,0.0,1185.0,439.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
300671,SZ300671,富满微,577,0.0,-193.0,3370.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,软件和信息技术服务业,软件和信息技术服务业,I 信息技术,专精特新,专精特新,1,True,科技,半导体与先进封装,先进封装,科技>半导体与先进封装>先进封装,半导体与先进封装;机器人与智能汽车;软件AI与信创,先进封装;芯片/半导体;智能汽车;软件信息服务,先进封装;第三代半导体;MCU芯片;芯片概念;存储芯片;汽车芯片;industry_fallback,ths,2026-07-11T18:23:53
301326,SZ301326,捷邦科技,578,1.0,1717.0,206.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
002081,SZ002081,金 螳 螂,579,-1.0,137.0,1910.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,建筑装饰和其他建筑业,建筑装饰和其他建筑业,E 建筑业,体育概念;基金重仓;沿海发展;社保重仓;股权激励;融资融券,体育概念,6,False,建筑装饰和其他建筑业,,,建筑装饰和其他建筑业,,,,non_tech_primary_industry,2026-07-11T18:23:53
002653,SZ002653,海思科,580,0.0,-129.0,3093.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
